"REF_DATE","GEO","DGUID","Type of fuel","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-08","Halifax, Nova Scotia","2011S0503205","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735111","4.4","178.5","","","","1"
"2024-09","Halifax, Nova Scotia","2011S0503205","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735111","4.4","164.8","","","","1"
"2024-10","Halifax, Nova Scotia","2011S0503205","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735111","4.4","164.8","","","","1"
"2023-10","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","174.7","","","","1"
"2023-11","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","167.7","","","","1"
"2023-12","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","162.2","","","","1"
"2024-01","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","160.1","","","","1"
"2024-02","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","165.9","","","","1"
"2024-03","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","172.4","","","","1"
"2024-04","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","189.5","","","","1"
"2024-05","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","187.2","","","","1"
"2024-06","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","180.8","","","","1"
"2024-07","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","184.4","","","","1"
"2024-08","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","178.8","","","","1"
"2024-09","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","165.9","","","","1"
"2024-10","Saint John, New Brunswick","2011S0503310","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735112","5.4","166.9","","","","1"
"2023-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","197.9","","","","1"
"2023-11","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","191.1","","","","1"
"2023-12","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","187.8","","","","1"
"2024-01","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","185.0","","","","1"
"2024-02","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","187.4","","","","1"
"2024-03","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","189.3","","","","1"
"2024-04","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","203.1","","","","1"
"2024-05","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","205.2","","","","1"
"2024-06","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","192.3","","","","1"
"2024-07","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","199.6","","","","1"
"2024-08","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","192.0","","","","1"
"2024-09","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","181.3","","","","1"
"2024-10","Québec, Quebec","2011S0503421","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735113","6.4","180.3","","","","1"
"2023-10","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","190.6","","","","1"
"2023-11","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","186.4","","","","1"
"2023-12","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","182.7","","","","1"
"2024-01","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","182.9","","","","1"
"2024-02","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","187.9","","","","1"
"2024-03","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","193.5","","","","1"
"2024-04","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","203.7","","","","1"
"2024-05","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","201.7","","","","1"
"2024-06","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","197.0","","","","1"
"2024-07","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","200.1","","","","1"
"2024-08","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","193.8","","","","1"
"2024-09","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","180.1","","","","1"
"2024-10","Montréal, Quebec","2011S0503462","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735114","7.4","182.2","","","","1"
"2023-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","180.6","","","","1"
"2023-11","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","177.5","","","","1"
"2023-12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","172.5","","","","1"
"2024-01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","172.8","","","","1"
"2024-02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","177.4","","","","1"
"2024-03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","182.8","","","","1"
"2024-04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","196.7","","","","1"
"2024-05","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","194.8","","","","1"
"2024-06","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","191.7","","","","1"
"2024-07","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","196.3","","","","1"
"2024-08","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","190.2","","","","1"
"2024-09","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","178.4","","","","1"
"2024-10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735115","8.4","181.4","","","","1"
"2023-10","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","180.7","","","","1"
"2023-11","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","177.2","","","","1"
"2023-12","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","172.2","","","","1"
"2024-01","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","172.7","","","","1"
"2024-02","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","177.6","","","","1"
"2024-03","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","183.2","","","","1"
"2024-04","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","197.2","","","","1"
"2024-05","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","195.0","","","","1"
"2024-06","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","191.9","","","","1"
"2024-07","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","196.7","","","","1"
"2024-08","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","190.4","","","","1"
"2024-09","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","178.5","","","","1"
"2024-10","Toronto, Ontario","2011S0503535","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735116","9.4","181.5","","","","1"
"2023-10","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","181.4","","","","1"
"2023-11","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","180.6","","","","1"
"2023-12","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","164.9","","","","1"
"2024-01","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","164.4","","","","1"
"2024-02","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","178.1","","","","1"
"2024-03","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","190.9","","","","1"
"2024-04","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","197.8","","","","1"
"2024-05","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","196.2","","","","1"
"2024-06","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","188.7","","","","1"
"2024-07","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","196.0","","","","1"
"2024-08","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","202.0","","","","1"
"2024-09","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","186.1","","","","1"
"2024-10","Thunder Bay, Ontario","2011S0503595","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735117","10.4","183.6","","","","1"
"2023-10","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","178.6","","","","1"
"2023-11","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","174.9","","","","1"
"2023-12","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","160.5","","","","1"
"2024-01","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","141.5","","","","1"
"2024-02","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","149.7","","","","1"
"2024-03","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","159.5","","","","1"
"2024-04","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","165.5","","","","1"
"2024-05","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","165.6","","","","1"
"2024-06","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","161.1","","","","1"
"2024-07","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","169.2","","","","1"
"2024-08","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","171.3","","","","1"
"2024-09","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","156.5","","","","1"
"2024-10","Winnipeg, Manitoba","2011S0503602","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735101","11.4","154.6","","","","1"
"2023-10","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","180.8","","","","1"
"2023-11","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","173.5","","","","1"
"2023-12","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","161.6","","","","1"
"2024-01","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","157.1","","","","1"
"2024-02","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","163.4","","","","1"
"2024-03","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","175.6","","","","1"
"2024-04","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","182.0","","","","1"
"2024-05","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","181.2","","","","1"
"2024-06","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","178.5","","","","1"
"2024-07","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","183.1","","","","1"
"2024-08","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","187.6","","","","1"
"2024-09","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","174.3","","","","1"
"2024-10","Regina, Saskatchewan","2011S0503705","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735102","12.4","173.3","","","","1"
"2023-10","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","173.6","","","","1"
"2023-11","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","165.5","","","","1"
"2023-12","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","155.1","","","","1"
"2024-01","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","153.1","","","","1"
"2024-02","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","162.3","","","","1"
"2024-03","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","174.3","","","","1"
"2024-04","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","180.5","","","","1"
"2024-05","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","175.3","","","","1"
"2024-06","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","175.0","","","","1"
"2024-07","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","184.4","","","","1"
"2024-08","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","188.4","","","","1"
"2024-09","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","173.5","","","","1"
"2024-10","Saskatoon, Saskatchewan","2011S0503725","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735103","13.4","169.8","","","","1"
"2023-10","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","162.4","","","","1"
"2023-11","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","157.0","","","","1"
"2023-12","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","146.2","","","","1"
"2024-01","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","144.8","","","","1"
"2024-02","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","154.9","","","","1"
"2024-03","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","167.0","","","","1"
"2024-04","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","179.9","","","","1"
"2024-05","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","176.5","","","","1"
"2024-06","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","175.8","","","","1"
"2024-07","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","181.5","","","","1"
"2024-08","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","179.4","","","","1"
"2024-09","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","164.6","","","","1"
"2024-10","Edmonton, Alberta","2011S0503835","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735104","14.4","168.5","","","","1"
"2023-10","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","161.2","","","","1"
"2023-11","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","154.1","","","","1"
"2023-12","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","144.1","","","","1"
"2024-01","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","150.0","","","","1"
"2024-02","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","159.5","","","","1"
"2024-03","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","172.0","","","","1"
"2024-04","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","184.7","","","","1"
"2024-05","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","181.0","","","","1"
"2024-06","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","179.1","","","","1"
"2024-07","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","184.3","","","","1"
"2024-08","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","180.8","","","","1"
